User-ID,ISBN
198711,0373761090
205038,0345335406
259378,0959661891
274679,8401499623
75251,0441004164
204293,0609800582
128696,0312969139
254744,1593080964
245963,0373242816
225763,0373614624
140069,0571081827
35725,3894255137
234788,034530988x
156150,0743444329
266678,0679417796
95903,0451190564
230810,0385319444
135061,0449124215
109159,1565079450
135045,0679463070
87974,0205281656
75486,0062505017
258938,0385333412
66555,3499104482
222053,0156027321
184299,067170074X
70415,055329654X
20627,0809069547
32195,1557736812
175003,042518272X
153662,0553298836
130215,0060934417
93047,0826321933
255045,0887308244
271144,014019536X
256402,0515113328
173772,0446609447
264031,0515117617
59763,1577484495
11676,9060745191
161974,0425092917
226556,0812534344
164828,0373790945
242646,051513595X
35490,325721894X
134516,0743225082
111704,0140061258
251394,0060928336
263250,8883250176
278418,0440224055
179744,0140180907
178450,0553584375
191560,0394572343
138441,042519101X
267249,0373108184
77868,0060529709
135265,0373512341
159137,0870237233
235842,0440235774
255489,0671822209
247141,0679456821
169682,0765342537
21576,0062514849
204359,0912588306
116006,3442127165
266226,0671003755
207965,0752849522
23872,0140481397
107784,0689714920
121027,0006551688
59269,0060256672
243328,1886444056
76153,0671000314
71470,0671663984
153662,0020434901
232171,0399140093
274308,0140068929
212898,0515125555
127233,0380727129
220621,0679721886
82647,0380793679
243236,0939149109
245839,3552051805
38023,0689300727
267510,0140440046
206944,0451523385
95316,0312963130
120565,0312167814
90839,3442725739
201674,0373225741
278188,0590436597
105215,0373292252
141444,0312265859
217375,0743464672
125692,0373259506
265403,0345305183
117164,0671014196
173090,0553565915
180586,044021145X
235429,0060392452
222941,0553572202
21332,0688171877
233930,0670894508
164772,0399146229
231210,0840773625
234685,0802136729
265935,0340494905
122801,0141000198
213680,033351288
129074,0515073598
6563,0808514121
65663,0061082120
25630,0307249026
172030,0451407571
49422,0345346904
265115,0671038184
198711,044011702X
253949,0345413350
186969,0688084915
218552,0671895206
242106,0671027581
19970,1871592208
100906,0140218327
178130,0345422384
96942,3453028732
133571,0812534832
54826,1853267481
110973,0373105215
100088,0373708823
268110,0385319959
15185,0156013924
29974,0553563327
81560,0575053208
153662,0451166841
126697,0716734958
129358,067179793X
132531,07043046605
197687,0671647016
273507,074322457
11676,0553568590
252848,0671568086
75284,0743211383
85526,0385720254
252820,0140440585
265115,0440224624
242824,0380841789
56136,0732908663
32122,043935806X
125039,0590582895
2276,0380561433
258695,0446516627
185384,0525432922
76482,0385484518
52614,0441003494
98741,0849933420
133747,0060634472
213126,1573223328
273167,0671737627
176760,0440177049
67522,0099277301
124501,0345378490
130554,0590462253
163319,0886774470
179095,087516000X
166596,0553451839
238339,1400045088
125156,3499227339
113475,0307102122
159033,0060000961
23902,067978148X
267061,0590431366
19085,0671439308
70585,9158217258
234623,0373245890
174304,0823414493
54218,0451410343
45557,0515111279
47118,0439137411
47050,1579546463
170229,0440498058
206932,8484530256
115490,0060657642
88395,3937793046
147686,0060195622
35859,0813005914
57108,0385486804
267334,0312194668
48355,037570504X
169699,0553274295
63714,0707304466
61824,0553213806
11601,0515120006
170595,0671550748
78834,0446667900
217811,155591330X
208410,0316926345
37712,1573229725
160405,3492225926
100644,3426013940
246156,0099747200
101988,0140132317
278418,0446394211
75499,0380755017
185233,0439136350
40943,006000553X
223201,0425173097
198711,0553567608
52199,011290436X
86243,0140165851
36609,0739302043
129563,1579730183
195187,1413709141
36606,0385319207
129358,0380802686
184591,0517703246
205735,0684868911
133424,0804104263
165308,067087311X
192215,0385720106
31355,0345359941
238781,0743437640
59734,044021971X
163307,0394827015
147141,0064407691
17892,0316969443
268330,0425077047
144315,0061096113
94347,091658321X
263434,3502154538
1652,0385504209
40647,0330335278
130474,0449206734
4571,0316182540
189835,0895771969
214464,8817863009
27740,0553575260
87555,0061042536
182164,0439306388
63714,0375812962
225588,0553381849
142202,8440204159
60337,0312200099
52584,0671533983
153662,0140365990
110483,0671721046
230522,0060163747
143529,3890290752
8284,0843941790
11601,0671669397
181714,0440503272
271284,0671645005
180707,0749311614
208969,0140293248
141902,1874508003
99268,0915828189
208671,0446525405
139206,0451212169
16795,0060191341
225986,0571200818
651,0679801146
138010,0060572965
240144,0679731148
101550,0380709988
7346,0312201656
45064,0515111317
74691,0374524319
148744,0312983867
21014,0064407667
219260,0836208005
246655,0373122462
226393,0679439382
28360,0553155105
165806,1862075352
265313,0070345465
94923,0425161242
230522,0345411471
51883,0449001733
8067,0373217218
11676,8804507993
141696,0451154460
35857,0843940190
184290,0373483694
210959,0345362861
244484,0821714902
20336,0312278586
198790,0385721420
125779,0451408411
14232,2253055751
7158,0786711035
135045,0843946903
188068,155192398X
58067,8484601919
142524,0061056243
26139,1857978013
170513,0345440633
28682,0345434498
110483,0441002935
125039,0743418921
248252,0770428827
152099,059087764X
194287,0505524910
249953,0393306577
6662,0553801813
56856,034538184X
90531,3852183960
236283,0449200612
227447,0515137200
124942,044021145X
156269,0385323832
11601,0553571834
67603,009188800X
158103,0671899988
171241,887641083X
42803,0380711842
131837,0425154092
140358,0446527017
241666,0399149783
193337,0380974347
69355,0449910555
98391,0425191583
182993,0553274422
224435,0440214041
166123,0385492081
190925,0821715364
35857,0425176533
180917,0812511956
228021,0553379658
148712,0060932902
85256,0312282990
225986,0330370529
110973,0441780539
238781,0061042323
76377,0749394064
102967,0688144497
240951,0830813241
13082,KEEPINGYOURKI
75551,0880389168
236172,0345354621
56959,0894717561
138073,055211149X
106553,0380733390
48539,0553564749
43807,0373711328
118862,0451167716
156670,0670889105
88677,0821730673
181176,1558740708
213254,0380804174
151780,0345368436
85083,1891279017
163804,0312983867
88012,0553274066
63658,0679743472
177233,0310214378
12854,8440676689
144899,0812571568
226482,0684850273
129716,0449212602
49277,0385486588
137688,0882668889
162639,0380728176
62966,0743470389
77318,037371078
205473,0140430334
123790,0449221393
107453,0451160525
59490,0312957769
77480,0553273914
160548,0671462970
82407,0380717018
86969,0385470029
198711,0816702314
135395,0375727345
75860,0440500176
203052,1551669005
26572,0446676098
23624,0140049401
50730,0440214424
249048,0671027360
210717,0451186133
23872,039520366X
242824,0373872437
113519,014100018X
201674,0553584049
153802,0670032808
81797,8401304253
71967,3453092422
151737,0060812494
43873,2070542777
211862,1573225886
40943,0590745875
71234,0812543262
242299,0886464846
275922,0449212122
78783,0312983867
211460,0821761447
184299,0515115843
277427,0842314296
70065,0770423310
23699,0380018179
155219,0375508082
250975,0434009105
16509,0060987103
166596,0771041713
224764,0446529540
156150,0060007834
200674,0385013930
69355,0897210468
252695,0373218419
250634,9780340765203
36836,0439401798
198711,0969383908
30657,0440236169
168327,3896020439
2854,0446523569
148744,0425131785
275970,0439404371
130474,0440910455
217375,0440226430
129074,0553295918
170518,0449219550
50823,0380896931
209817,0451203623
55136,0140253580
56399,0441768377
52584,0843945680
98440,1593080581
199180,0345420659
146113,1579547451
40647,1851527141
257606,3499431203
277879,0671737643
234828,0830725644
179264,058604356X
104134,3404104595
198711,0962754501
259355,06898489919
250618,0451516869
156874,1403347670
189655,006099486X
59189,1551665786
52586,0312421818
101851,0804106304
203017,0060923415
180917,051511331X
235392,0345415000
136139,0671794493
173743,0679419462
271622,0393313964
130571,0375700757
170184,0749316780
214655,0590383892
7860,0440214041
231210,0843943335
187904,0553258559
110912,0671022997
225763,1570718679
117111,0971880107
46054,7506314002
179216,3822865494
216466,0393308138
170229,0307222020
127921,0060938455
243929,0061010960
123981,0449217191
159283,0753813505
20115,0590483552
110934,0451523067
179733,0553260669
158295,1551668246
73394,0451409884
188010,0380012863
10924,0425155943
6251,0679744398
239626,1575666561
25942,0140293248
250375,0590450522
9289,051511054X
64457,0060929804
15497,1558748903
88677,067178644X
200814,0843104287
102967,0345314689
87772,0440415705
245963,0882732358
98656,3442442540
38023,038549128X
253556,0890878536
24748,8420565200257
186837,0449213943
216724,0064403823
235105,0380718030
11676,8817670421
241274,042518904X
257204,0425065952
81513,0451407962
236757,0140148590
171970,0679783504
201290,034539657X
81207,0802116698
63714,0426197488
134403,0156528207
188006,0671682199
8737,0553574604
82407,0446671487
38589,842665864X
264204,0020449313
168064,044900192X
153662,0688169058
11676,0812925300
158714,0380816547
227447,0345312716
98391,0515135453
176062,1875892044
35836,0345339681
3757,843222250X
127417,0446314986
41757,0373303076
24539,0140178139
208085,0385506198
243236,0679742581
9856,1558171118
135149,0140234942
13093,0553060635
62362,0843946946
70999,0446605409
178968,2253035602
43246,0446611867
212898,0312970129
213350,0802132324
264321,0792454286
97959,0446672211
205943,0201550733
100906,0394820371
60970,0821727702
89192,0330282557
163140,972611702X
76151,0345438825
48355,0061054437
172030,0373451636
27193,039475929X
44296,014043125X
98391,0525947671
191187,0671746731
114544,0812535103
149084,0895776839
268544,0380816555
56271,1853260150
145815,0553213113
31315,0553210424
78834,1860465382
64241,0307109100
269719,0425158616
192093,0525421203
201042,0314809066
113107,0140179836
153662,0671695304
6333,0380717581
263842,034536676X
96936,0380733374
107329,0006481760
24921,0440235146
20172,0671473697
81298,0446394521
181176,0941405036
168708,1400034957
94347,0385327269
57398,0439064872
91341,0679459618
23511,0061006629
238781,0515133973
79186,0060928336
108243,0142301159
35144,0517149257
250936,034540288X
266246,0570050383
247429,0060622296
148586,0345452372
77526,0446671827
240403,0395981328
116599,0373271883
33283,055356577X
29117,8806156349
130554,0448089394
45315,044661162X
76555,8481302872
131046,0380812851
125031,0375758992
151806,0330264559
24234,058603871x
76499,0451525027
252085,0684823764
127359,0375410945
146113,037307199X
36554,0688068200
98391,0345430379
202324,0156001454
30824,0553264478
108213,0679734058
189080,088001508X
11676,0671610023
106273,0451408004
177072,0399145982
88733,0517688336
11676,3518100734
31343,0385490992
177128,0704346184
268110,0345391780
177458,0888992637
55492,0061082031
162596,0385265700
249894,081603950X
71568,0671727699
11676,0515124621
124078,0876120796
246899,0911662006
124942,0553283596
174216,0451125452
253516,0765341972
69971,0903505436
273254,074459085X
143792,0375701850
32627,0061020702
153621,8494037304
131594,0553254367
272337,0152958762
227467,0609806599
101731,0060920823
88937,0425168468
47594,0895261901
11676,354824159X
43910,0425167313
36836,044651747x
2030,0425133656
177090,0821755943
13387,0375707972
186570,0385492081
30276,0373078609
173632,3423002123
35050,0816703132
189835,0898758866
40943,0140361030
235105,0451403908
125692,0373036531
170518,0451179897
31008,0553371010
201768,0451204530
198597,078686818X
185233,0553281003
268110,0811831620
145109,0575600527
138641,0380809168
202711,0399136738
119505,0812550706
204251,0500237034
153662,0515054704
36817,0380718758
76352,0671024108
13082,0312916671
28177,0590087843
100906,0385493002
43452,0060391626
204804,0515120618
205943,0743415191
2276,0446912689
105517,0151003998
176037,0553285343
4032,0385603401
234623,0684832178
226205,0312971346
149908,0060953462
242299,0671493043
25981,0843949104
136666,0140386726
139221,0684853523
9747,0373255241
156534,0140007466
82608,0312147015
114988,0446606197
232933,0689842090
120599,0440961327
236885,0553584014
145161,0330254103
153513,0553379267
114544,0440223571
148891,0764223305
275281,0449910237
241980,1400049989
52425,1573225630
174791,0590386336
153662,0373501765
97516,0553268937
125130,0552146986
159004,0446308250
198711,0345428285
225232,0684801752
36836,0394467809
206423,0425191729
46443,0380727692
250782,325770044X
174086,0836231147
174326,0316899992
138393,0743400305
73394,0440215900
107301,0340431032
12278,0931580633
253556,0696046652
198711,094340343X
116486,0969277806
238644,0340716215
131779,0316096199
179826,0671002384
240541,0971880107
56271,0451184440
43842,0812544447
158361,085030525X
204812,0446607207
258520,0440507626
204393,0061041017
134038,3442448409
30276,0373809387
261829,037379097X
245963,0440189764
56272,0765308908
643,1841150355
98391,0425196216
29915,0962726303
274111,0743200322
72830,0771090900
8245,0811813401
202291,0446670111
39646,0440209862
241012,0345398750
104429,0446606243
156161,0060923539
183823,0099394316
247470,0061091618
13995,0330372114
223879,0061030635
159033,1551667126
123094,1890787477
167800,0061031992
98391,0312877846
1424,0767902521
100906,0446674362
219001,009931200X
238120,140003065X
70052,0743442644
170229,0140054324
105187,207071392X
188676,0446516562
218552,0373613539
125039,0451451155
25919,0590222171
22624,0452279275
88733,0380818191
158295,1852301678
257450,1885492650
31556,0071347984
35859,0380720248
123257,0440403855
75819,044108950X
156726,044651747X
93629,0553240749
36606,0061099708
142093,0553801929
47279,0385422555
236283,0345309200
245827,0803716079
98499,0921912730
60392,0345380371
21404,0060197870
36606,0553574582
56039,2020653818
241334,0140294481
246591,0609000039
116186,0373034296
201526,0385324022
98741,0618022627
12272,0809256851
126736,0345413873
166188,0767912365
176667,0380765357
200978,9025408990
31315,1551668726
28523,0312927215
185233,0394831292
77304,0060157550
121592,068484267X
274549,0060165529
254278,0061099708
206277,0590418262
38589,8427200528
52614,0373244584
166123,0812567978
33133,0029256208
35857,0553255746
73394,0312959974
196047,0440211727
215947,2869596103
82926,0345337662
277928,0892963883
47975,0679429220
68249,0394539516
53174,0805013342
167800,0451199537
32122,0425128946
212898,0590401858
129494,0590739085
147781,0132309963
177458,0812570944
59545,0340771194
19664,0345438329
93059,0446603716
73394,074343627X
234623,0590442309
188511,0446401862
217097,0151008116
151806,0553486128
57038,9780340680599
93421,0800831310
11450,0515131091
28534,3453025849
246671,0553481045
175636,059035342X
16795,1563978679
78553,0395299179
183958,1875243127
109344,0971880107
54589,0671759329
143415,0425169693
1706,0446606723
95359,0375703950
38281,0142002534
220621,014043187X
110912,0553572040
196077,0804111359
253821,0373076738
143175,0373825013
244722,0884197492
16634,0130108782
50566,0061092088
107187,0743225406
32773,0156028778
84716,0802130550
11629,0671664247
202173,3453006909
85656,0345334310
227447,0061080969
166017,0226013847
257699,0446353205
52584,0425171086
101209,0821744593
89891,8756287267
238557,0451404386
116359,3720519554
242409,0070212570
102702,042512164X
172742,THEALLTRUETRA
275970,1563052377
225558,0553572997
201017,068484477X
76223,9725300564
250368,0743204840
37950,0895420465
247447,0553581554
179791,0684801221
101876,0684841185
24169,0062511254
177458,0385509472
214920,0425098389
83666,0671047442
52614,0515130559
76151,0743407075
259004,8700953016
71470,0140277439
177458,0345400046
164828,0821755951
222941,0446600830
124942,0446607886
174791,0689857896
198711,0373109245
223375,0792280105
274856,9510140988
122793,0345390555
114865,0330351834
172742,0870991566
194669,0452285186
157799,0804111359
230715,0671004565
60707,0345331958
240131,0060928336
231393,0935696121
251613,0671415085
183436,0440216621
64241,0440906490
240401,0340653469
107784,0345366212
147847,0531103447
193499,014118616X
80075,0006931960
40943,0671472690
210717,0425156028
19571,0375505458
169682,0345400437
79285,0679771352
129008,0451179803
225996,0139841709
184465,0451524853
248669,006018650X
11676,8473865553
6563,0064407667
250962,0805051813
130474,0812824628
99996,0968971105
263163,0811202208
63714,0948936835
127794,3896045520
142973,1550372467
81084,0440217970
193676,0060987561
208671,002542730X
106553,0449219461
61028,0553263226
89891,848855043X
47779,0590127047
145558,2879293324
257028,0064406601
142454,378552613X
20823,0156659751
56045,0553582364
144531,0380756285
130474,0486282147
200674,0874036887
168016,0440236819
205473,0553564978
214920,0582431964
254465,0446364193
21252,0689816987
37688,0312863888
135609,0880642270
29209,0679771476
198711,0590994514
24921,067169054X
114203,2070528189
201475,0761517278
236757,015100692X
30290,0811839907
14456,0060911581
170518,038000321X
264543,0674445449
249359,0440180295
255218,0060198702
278418,0307101703
86202,0060931671
39281,006016848X
163517,3404131312
159033,0446359866
188855,0373512120
39514,1401079539
76352,0440235510
58612,0553294679
36836,1573220981
252695,051511264X
107301,1573229385
232280,047206035X
114368,0821720619
66189,0688177867
258185,0821758578
12707,0743436210
16943,0575055413
175510,3596160758
269719,156076872X
43507,0743255453
175636,0345460073
189835,0750511095
197502,0312421273
179733,0345387651
166596,083171803X
62272,0385311923
152971,0373250347
93085,0060916141
200674,0440234875
93059,0345394704
212898,0920897568
182085,0843946601
11601,1587210975
241198,3893733809
30273,0684818442
251522,0743219635
248718,0345324447
104665,0451178424
67997,038524777X
94494,0312958706
238120,044900449X
228382,0380700468
233578,044022165X
189835,0394517741
172874,0140622020
11676,0553289411
135428,8807810212
271000,0679723056
35859,0671020374
204642,0375411070
237434,0425099229
144531,0515123617
215942,2264022787
110076,0552148202
64120,0140440410
98391,0312307594
225810,0425101533
263323,0345417011
106225,0394564243
109223,3746618231
246437,042511984X
153662,0451201574
219683,0451156609
60277,080410526X
254,0375823352
11676,0855335629
268639,0812524527
38933,0671002252
56856,0671010123
110973,0373106572
70065,0440222656
153662,0843948531
84831,3872910035
2358,0590428098
234623,0531043517
234281,2702400779
91832,0395694582
182775,8171202047
258550,0807118036
243058,0440226430
121093,0316785261
108773,0876058322
222296,055327886X
243084,0241125014
138176,0060984333
72601,3888972655
16795,0399140913
227520,0451408454
102154,0681417714
110973,0307020819
57023,0440226430
223566,0671741209
246671,0722165196
124078,0061020699
122881,0764501321
219718,0525941673
60080,0767903862
131402,0140133755
35859,0380762951
257312,0345361792
225810,0876667515
205980,0916124142
15001,038073020
153676,1588720020
207291,0002558122
154844,037541200X
52807,0425162443
53989,0849942918
187145,0816638071
197659,0385335164
81492,0671676695
56856,0679722645
125736,0451191137
52584,059041397X
88733,0670878103
56039,2226116680
225810,0671028022
98297,0553213814
257809,1551661594
133868,037324519X
27617,0060196327
225595,0312952716
258884,0451185196
235105,0439103975
234828,1555600468
11676,0385246358
33148,0345370775
193470,0060928360
135778,0553346148
87141,0439064872
149809,0007105665
167078,847596155X
39467,2266032275
203519,0446530891
18758,0880016884
208815,0842329242
229741,006008216X
226545,0671501151
168438,0373708564
69274,1558611584
259255,0816742227
125203,0582077842
246634,0060740450
127200,0553107593
82831,0899083242
190271,0449238040
104880,0613371623
11601,0044409001
40943,0373806124
58363,0743237803
26544,0590004735
125692,0446401617
162629,0446351709
224349,158621067X
166689,0525651802
135241,8497593294
7346,059056885X
129074,0553236695
33816,080410753X
278418,0523403461
19681,0373027559
124487,0440214068
102967,042511774X
248718,0449130509
42718,0316088668
224108,441005241
35859,0671883410
167471,0380619458
225551,2266115235
149908,0140586288
96554,8476724152
162155,0452282977
69156,0765300176
192413,0373031777
104531,0684801523
43850,3453172841
263460,0842329161
183329,2264013613
187248,0609800140
254676,0553213148
135614,2070362361
130637,1880656310
269566,0553246461
254465,0843940425
107784,0373030789
145451,1558747060
23902,0752832646
96357,0893754129
68555,0140622063
95932,0345349571
31649,0375700757
172030,0373625464
38556,0747231168
170513,0440224837
183,9726621720
37657,0140061401
106936,0373835604
26544,037370574
221445,015201604X
166055,0099524309
256247,0726937339
37950,0671511432
213350,0449149234
20428,0385508042
8034,0099728001
213255,1853029785
51682,0842339671
244873,0446611514
166824,0515127213
226879,0671799312
195694,0525945172
167813,0553268252
122352,0060931418
135360,1574530844
7283,0553281747
199443,0679781587
39662,0385504209
197687,0671730762
142524,1556111312
244277,0349103232
251394,0394717147
170518,0425154106
238526,0671218395
78973,0451526538
209160,055321277X
23902,0226074889
34068,0312050631
103541,3442416469
169779,037322544X
177660,2253004014
43850,3423202327
231827,0590054880
13646,0345333748
56360,3499227789
251085,080410526X
226109,0312420021
96448,0425076717
28454,0440129613
98741,0618022511
95738,8843800140
11676,0373241720
70065,0671799045
202277,0380784130
37623,0876306954
115234,0671742515
75081,0060976845
205714,0330247093
195694,0446362662
244293,0820323381
41841,068484477X
53392,1573241490
225379,0380015390
35836,0345463331
91634,0449702545
150026,0066238501
171970,0316199648
184195,0446521582
153662,0449006581
190074,0590396560
238528,0452280621
159033,047152543X
271284,0553571486
211098,0451172817
11676,0451409957
60707,014039091X
101606,0786808551
41084,0552147753
6597,0452282063
152354,0385305095
70539,0679774025
26516,0380794802
194739,0156628635
238120,059042792X
130670,0373872143
161041,089281358X
201526,030798754X
16795,030707112X
168245,0553583913
203935,0140015213
98547,1551667401
21664,3785715447
70401,0373245041
32721,0425168956
197659,0786808012
30511,0140244883
37227,002862825X
76352,0778320324
100644,0671027387
35097,0425184226
118782,1586608002
103496,0060506989
29117,8806134701
50446,0618170340
115120,014023313X
255092,0553210092
16634,091685602X
35050,067188087X
226294,0451626222
67775,0373764316
63625,0590762567
168047,0385720173
52203,2277228664
100906,0156623447
23390,8423307247
180348,0671728555
7915,0590477447
276018,0679411674
155219,0312244266
174726,0684872153
71558,0399144927
164027,0380820145
145451,0380789892
242708,0671011529
49109,0380798328
74833,0449148246
69808,2253005398
23070,0373708890
52199,0312960999
135411,0738202002
29855,0553581023
52584,0373288530
70541,0553275860
11709,0679731148
227886,0395655730
114865,0006496334
134838,0849911672
40110,0446328103
17282,0671004123
179939,8433968890
40943,0156005891
84033,848403447X
185634,0553560247
278418,0307302016
189835,0722242611
15049,0736901140
19664,0399130470
208365,0425184226
116599,0060508108
2276,0060937645
228722,0345346491
256874,0316777730
144455,0937295167
113270,0060611820
231210,0375412336
70878,0425167313
29101,0425179230
52834,055329461X
153662,0671755110
82795,0786817070
127747,9755104933
165509,1584652144
179772,0448095068
63714,1856958620
128938,1573227331
35466,0553213466
182506,0743439740
250936,0373226829
36609,0375751513
234623,0785317139
182086,0373650256
190517,0156007754
13221,0771086504
28731,0395939186
227886,0750670770
2033,0671722816
53174,0809245248
40698,0821771450
40166,0671037285
145369,067082982X
177432,5553861977
49144,842269395X
125692,0373195788
25009,0345313151
9908,038075911X
222035,0316666343
124487,0671797050
69697,0373764375
110373,0425131769
224764,0553582755
91869,067976402X
81393,1559029838
180957,155970506X
10447,0553567241
180586,0394899598
271284,0553254332
97754,0060009292
197550,44902133125
73330,0312983824
218636,0440241537
219260,0800756177
191575,0891073906
140237,0312150709
271284,0451172817
61257,0807004553
107951,354825621X
64310,0671673653
87143,0830607846
252419,3404143485
243822,0263767736
79537,3596292646
44845,0743227441
63714,0907874703
24052,0380730820
174791,0689864361
212898,0064420655
191187,0743410327
11676,0821711075
109429,3442083508
135213,0060809833
203017,0809463210
184299,1561580805
51883,1565970497
106028,8807809958
261829,0449219461
11676,0373192940
165319,0871568063
29526,0375704019
98440,043965548X
242824,0380732688
216444,0060637242
264174,1893337006
8362,0380619458
67930,0671628984
27300,3893310843
268433,0060926384
145369,0590849042
63394,0671002481
168036,0440224837
33580,1568652283
73394,0380711079
89852,0451170385
166825,038072118X
136473,051513287X
109176,0140280553
68555,0805032665
225810,0523423640
113983,0873890582
30487,0452282152
218551,0312958455
160354,2894640757
178667,0345370775
81848,0743446291
116866,0716709457
60244,0156029723
231853,155874262X
7286,0394800028
25981,0373074131
75860,0553571583
82831,0385492758
69078,0380731851
76173,0765340518
31846,0061099155
71712,0394528271
128696,070434100X
110483,006100894X
71712,0446530387
234623,0671678442
151098,0373285000
189678,014028009X
139706,1558743669
184299,0446611867
92853,0091882109
247129,0316777218
278418,0373167997
167349,0446612545
80420,0060197641
98741,1551103753
54828,8423996891
182746,0553582798
248805,0553260944
99624,073290501X
189844,0702230782
177138,8804394641
46671,044023722X
253028,0425126455
15370,0812515617
1167,038039586X
76818,0446359432
104657,0312315228
93483,0671727796
116395,0449000265
243548,3596802024
37654,0380707780
175299,0316154059
206979,0140131566
88283,0811210030
211770,0553375407
204678,0676971962
75595,0679736379
172742,0517597209
200226,0060958022
234623,037307803X
107664,9069744422
100906,1571430148
16730,0316789089
230687,1586603078
198711,055315270X
79854,190168041X
129358,0373710739
276412,0451521412
232131,0446329835
6543,0451186346
60244,0310976928
52584,0671670662
86947,0517799731
36836,0792236521
142524,0060170743
176875,0007128568
122883,0345375599
204864,0440204739
36256,0671533096
174326,0373482345
45461,0312291639
151653,0671027360
16634,0445408650
144828,0345424719
212898,0380762218
37712,0553380478
78555,0749921625
262902,0886778999
69697,0373218427
174307,0425110931
226160,0373201249
63004,0767902386
19057,0515114693
135149,0821748637
162639,0060005777
225087,0520041755
269566,0380710722
158295,0440215692
23902,0062700782
129074,0671681672
35859,0843946903
251422,0373027524
277195,0345353404
198711,0345351525
269009,0752843370
139070,006091341X
158559,00609737422
51404,3404104129
204349,0679432477
191756,3596154170
145431,0425144429
162155,0316352853
11676,0590266004
269719,0449219399
2470,0553378260
168816,0671867164
53220,0451179900
21252,0882404954
69268,0140042210
22818,0425174077
153662,0380713055
69252,0375400370
182014,8879833146
138106,0345384466
44728,0446609730
265115,0515087947
170346,0670804339
9414,0099747200
120155,0812504364
196077,0380726262
175886,0006177476
148258,0375758232
173415,0440977096
115473,0374158150
152099,0812511816
187110,0312143370
242288,0689818769
206979,0140328262
87746,0767915062
237310,0786889020
182085,0836230876
204167,0671723421
42093,0441009964
146113,0452280362
249384,0449219461
201763,0671545221
182085,1551668939
276538,3404150899
135149,0671521500
208829,0671428926
255489,0151592802
226630,1556501056
238041,0446391301
11676,9524593505
159858,031298328X
124045,3894581484
36836,0684802341
138137,0451128877
235282,0743247612
268330,0679731377
146335,0446362816
229282,0852852886
246745,3462028189
231613,0749930527
127233,1551668653
26535,0821774085
232131,0967089735
245963,0345327462
210685,0060517611
170229,0451159527
265313,0399141383
196077,0553565915
135149,0446606324
241861,0446352314
18142,0375705171
121170,006039384X
21364,0767906039
182085,0373118252
268833,0743426657
21155,3442437059
97208,0312289197
207259,0553566032
268984,0060172916
68811,0156012197
269449,0679777547
98499,0886193427
9904,3800027488
153563,0586072586
205969,0316906174
156269,002070190X
76352,0449137902
152696,0440236061
22521,0440322278
110040,0515087629
156467,0515128546
81128,0671464140
104880,067978330X
89361,3499424142
38802,0099428393
25533,058604356X
139827,0449221180
88187,044022103X
194600,1568361807
269728,074971252X
170947,0385493800
8681,0020474105
112026,0590059971
105624,0440234743
50597,037312208X
15720,0446310786
208410,0140020403
201724,0316769487
98686,0553275283
238557,0140245324
127035,0812563190
170184,009946960X
275281,0425168964
80754,3442413338
13552,0553264079
145451,0451202317
49109,0553130285
106225,0553279912
198726,1582342849
252718,0552998087
252843,0446610674
193560,0380788144
246156,0199255962
106273,0446529036
41111,0393303942
43687,0452273331
169233,0142000809
148934,1400032237
230156,8804411236
225199,0140446273
25409,0385335482
264637,0373240465
89602,0375726055
136252,0452266637
53456,0425152251
185233,096665370X
27647,0140245480
50129,0671007637
245827,034540873X
185176,0609605240
31826,0028604032
55492,0394882695
203900,0965327507
234406,0963675125
275970,0743413164
253246,325130061
128835,0399147551
110029,0805004610
123981,0671553046
80818,0804112592
84126,3492238696
127200,0553051431
31315,0451192303
69971,0425106403
16599,019281785X
76352,055329508X
189813,0140065059
223892,0373483694
249924,0553236911
127429,0590473468
210874,034540288X
53174,0345423402
256247,0140307990
100361,1579541712
40308,0676970087
141493,051513287X
79916,0823015777
182085,0440205492
185384,0425147363
30624,0671007068
16795,0689831870
213255,034076998X
110973,0440225701
160944,0671024108
59172,0446608955
265115,0380788756
23902,0752526650
64073,0060930535
35857,0316143464
251730,0871066467
65258,0316328383
101209,0380804514
245963,0380455676
88693,0446667900
91931,0582086884
220240,0877733759
193458,0312244797
147249,0689848935
199856,8440669895
169360,0679736727
56447,0552527521
251844,0192838423
86202,0064401847
241548,0345358805
134797,0812524802
30326,0099394316
153723,038075620X
52199,0425140601
236283,0671525743
29513,0380978407
135831,0385294182
228998,0446347809
230427,3522110803
123950,0140621210
14456,0811811409
48339,0880888423
36256,0385729340
112672,1571780831
67034,0451183835
2891,0804832560
128551,8807813823
12824,0671727672
76352,0451169549
150661,0425168298
85701,1551667517
11676,0333908546
260183,0930289595
100782,0553573411
264464,0345391055
155807,0671027387
189227,3811885073
151762,3518388088
235105,0451184327
176887,0553207083
278418,0590414275
6543,0671578448
107270,0449219364
176280,0760754306
155014,0965076970
200674,0821748475
250764,0345384555
170820,0517880539
277681,0747551006
89610,8886213328
116210,0684832828
274308,0449704629
111578,0439488397
236913,0345367421
202173,3417202620
174685,009927454X
102967,0679830413
81045,1570643296
208829,044022344X
233714,2070393348
251613,0156907380
213175,0670813648
127429,0441481906
32773,034532093X
167471,1573228214
239754,3150028884
81078,0345450175
60029,0451188616
232579,0446671886
201526,0582526523
83637,0140097457
226545,0505523124
137587,0452260116
257450,0743455967
